gsp_id,datetime_gmt,generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp
0,2023-10-31T23:30:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T23:00:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T22:30:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T22:00:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T21:30:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T21:00:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T20:30:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T20:00:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T19:30:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T19:00:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T18:30:00Z,0,0,0,15594.973,14641.096
0,2023-10-31T18:00:00Z,0,0,0,15594.973,14641.097
0,2023-10-31T17:30:00Z,0,0,0,15594.973,14641.097
0,2023-10-31T17:00:00Z,0.000542511,0.000408768,0.000676254,15594.973,14641.097
0,2023-10-31T16:30:00Z,27.4374,26.8144,28.0603,15594.973,14641.097
0,2023-10-31T16:00:00Z,243.418,239.321,247.514,15594.973,14641.097
0,2023-10-31T15:30:00Z,708.697,697.987,719.406,15594.973,14641.097
0,2023-10-31T15:00:00Z,1208.2,1189.91,1226.5,15594.973,14641.097
0,2023-10-31T14:30:00Z,1651.87,1625.67,1678.08,15594.973,14641.097
0,2023-10-31T14:00:00Z,2066.8,2035.6,2097.99,15594.973,14641.097
0,2023-10-31T13:30:00Z,2273.79,2239.91,2307.68,15594.973,14641.097
0,2023-10-31T13:00:00Z,2369.41,2336.02,2402.79,15594.973,14641.097
0,2023-10-31T12:30:00Z,2807.57,2768.66,2846.48,15594.973,14641.097
0,2023-10-31T12:00:00Z,3042.38,3003.41,3081.36,15594.973,14641.097
0,2023-10-31T11:30:00Z,3291.53,3250.26,3332.79,15594.973,14641.097
0,2023-10-31T11:00:00Z,3106.5,3063.78,3149.22,15594.973,14641.097
0,2023-10-31T10:30:00Z,2903.96,2864.56,2943.37,15594.973,14641.097
0,2023-10-31T10:00:00Z,2344.92,2309.84,2379.99,15594.973,14641.097
0,2023-10-31T09:30:00Z,1866.43,1836.96,1895.9,15594.973,14641.097
0,2023-10-31T09:00:00Z,1421.84,1400.36,1443.32,15594.973,14641.097
0,2023-10-31T08:30:00Z,622.648,611.843,633.454,15594.973,14641.097
0,2023-10-31T08:00:00Z,205.751,201.731,209.772,15594.973,14641.098
0,2023-10-31T07:30:00Z,12.6877,12.1557,13.2198,15594.973,14641.098
0,2023-10-31T07:00:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T06:30:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T06:00:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T05:30:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T05:00:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T04:30:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T04:00:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T03:30:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T03:00:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T02:30:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T02:00:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T01:30:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T01:00:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T00:30:00Z,0,0,0,15594.973,14641.098
0,2023-10-31T00:00:00Z,0,0,0,15594.973,14641.098
0,2023-10-30T23:30:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T23:00:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T22:30:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T22:00:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T21:30:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T21:00:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T20:30:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T20:00:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T19:30:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T19:00:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T18:30:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T18:00:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T17:30:00Z,0,0,0,15594.973,14641.438
0,2023-10-30T17:00:00Z,0.00317314,0.00254289,0.00380338,15594.973,14641.438
0,2023-10-30T16:30:00Z,85.3626,83.2738,87.4515,15594.973,14641.438
0,2023-10-30T16:00:00Z,515.226,504.732,525.72,15594.973,14641.438
0,2023-10-30T15:30:00Z,1185.2,1164.86,1205.54,15594.973,14641.438
0,2023-10-30T15:00:00Z,1780.44,1754.74,1806.15,15594.973,14641.438
0,2023-10-30T14:30:00Z,2276.16,2247.67,2304.65,15594.973,14641.438
0,2023-10-30T14:00:00Z,2630.46,2595.46,2665.46,15594.973,14641.439
0,2023-10-30T13:30:00Z,3201.72,3160.22,3243.22,15594.973,14641.439
0,2023-10-30T13:00:00Z,3356.3,3314.84,3397.76,15594.973,14641.439
0,2023-10-30T12:30:00Z,3767.75,3726.4,3809.09,15594.973,14641.439
0,2023-10-30T12:00:00Z,3518.65,3479.13,3558.17,15594.973,14641.439
0,2023-10-30T11:30:00Z,3773.72,3732.52,3814.92,15594.973,14641.439
0,2023-10-30T11:00:00Z,3739.54,3696.76,3782.33,15594.973,14641.439
0,2023-10-30T10:30:00Z,3470.34,3426.47,3514.21,15594.973,14641.439
0,2023-10-30T10:00:00Z,3166.5,3123.61,3209.39,15594.973,14641.439
0,2023-10-30T09:30:00Z,2250.89,2218.19,2283.59,15594.973,14641.439
0,2023-10-30T09:00:00Z,1404.88,1382.73,1427.02,15594.973,14641.439
0,2023-10-30T08:30:00Z,803.101,790.897,815.304,15594.973,14641.439
0,2023-10-30T08:00:00Z,342.76,337.139,348.382,15594.973,14641.439
0,2023-10-30T07:30:00Z,26.8048,26.0205,27.5891,15594.973,14641.439
0,2023-10-30T07:00:00Z,0,0,0,15594.973,14641.439
0,2023-10-30T06:30:00Z,0,0,0,15594.973,14641.439
0,2023-10-30T06:00:00Z,0,0,0,15594.973,14641.439
0,2023-10-30T05:30:00Z,0,0,0,15594.973,14641.439
0,2023-10-30T05:00:00Z,0,0,0,15594.973,14641.439
0,2023-10-30T04:30:00Z,0,0,0,15594.973,14641.439
0,2023-10-30T04:00:00Z,0,0,0,15594.973,14641.44
0,2023-10-30T03:30:00Z,0,0,0,15594.973,14641.44
0,2023-10-30T03:00:00Z,0,0,0,15594.973,14641.44
0,2023-10-30T02:30:00Z,0,0,0,15594.973,14641.44
0,2023-10-30T02:00:00Z,0,0,0,15594.973,14641.44
0,2023-10-30T01:30:00Z,0,0,0,15594.973,14641.44
0,2023-10-30T01:00:00Z,0,0,0,15594.973,14641.44
0,2023-10-30T00:30:00Z,0,0,0,15594.973,14641.44
0,2023-10-30T00:00:00Z,0,0,0,15594.973,14641.44
0,2023-10-29T23:30:00Z,0,0,0,15594.973,14641.779
0,2023-10-29T23:00:00Z,0,0,0,15594.973,14641.779
0,2023-10-29T22:30:00Z,0,0,0,15594.973,14641.779
0,2023-10-29T22:00:00Z,0,0,0,15594.973,14641.779
0,2023-10-29T21:30:00Z,0,0,0,15594.973,14641.779
0,2023-10-29T21:00:00Z,0,0,0,15594.973,14641.779
0,2023-10-29T20:30:00Z,0,0,0,15594.973,14641.779
0,2023-10-29T20:00:00Z,0,0,0,15594.973,14641.779
0,2023-10-29T19:30:00Z,0,0,0,15594.973,14641.78
0,2023-10-29T19:00:00Z,0,0,0,15594.973,14641.78
0,2023-10-29T18:30:00Z,0,0,0,15594.973,14641.78
0,2023-10-29T18:00:00Z,0,0,0,15594.973,14641.78
0,2023-10-29T17:30:00Z,0,0,0,15594.973,14641.78
0,2023-10-29T17:00:00Z,0.183558,0.163714,0.203401,15594.973,14641.78
0,2023-10-29T16:30:00Z,177.853,174.7,181.006,15594.973,14641.78
0,2023-10-29T16:00:00Z,760.805,749.167,772.444,15594.973,14641.78
0,2023-10-29T15:30:00Z,1351.01,1331.58,1370.44,15594.973,14641.78
0,2023-10-29T15:00:00Z,1819.75,1793.17,1846.32,15594.973,14641.78
0,2023-10-29T14:30:00Z,2387.08,2351.59,2422.58,15594.973,14641.78
0,2023-10-29T14:00:00Z,2747.35,2707.52,2787.18,15594.973,14641.78
0,2023-10-29T13:30:00Z,2737.89,2696.75,2779.03,15594.973,14641.78
0,2023-10-29T13:00:00Z,2746.16,2707.25,2785.07,15594.973,14641.78
0,2023-10-29T12:30:00Z,3072.53,3028.31,3116.75,15594.973,14641.78
0,2023-10-29T12:00:00Z,3018.07,2972.73,3063.42,15594.973,14641.78
0,2023-10-29T11:30:00Z,3217.56,3172.6,3262.53,15594.973,14641.78
0,2023-10-29T11:00:00Z,3227.85,3178.67,3277.02,15594.973,14641.78
0,2023-10-29T10:30:00Z,3142.76,3094.41,3191.11,15594.973,14641.78
0,2023-10-29T10:00:00Z,3071.92,3027.72,3116.12,15594.973,14641.78
0,2023-10-29T09:30:00Z,2648.19,2609.08,2687.3,15594.973,14641.781
0,2023-10-29T09:00:00Z,2058.25,2025.37,2091.14,15594.973,14641.781
0,2023-10-29T08:30:00Z,1298.51,1275.38,1321.64,15594.973,14641.781
0,2023-10-29T08:00:00Z,528.962,518.252,539.673,15594.973,14641.781
0,2023-10-29T07:30:00Z,72.2414,70.6459,73.8368,15594.973,14641.781
0,2023-10-29T07:00:00Z,3.72082e-07,0,9.84065e-07,15594.973,14641.781
0,2023-10-29T06:30:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T06:00:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T05:30:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T05:00:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T04:30:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T04:00:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T03:30:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T03:00:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T02:30:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T02:00:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T01:30:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T01:00:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T00:30:00Z,0,0,0,15594.973,14641.781
0,2023-10-29T00:00:00Z,0,0,0,15594.973,14641.781
0,2023-10-28T23:30:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T23:00:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T22:30:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T22:00:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T21:30:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T21:00:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T20:30:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T20:00:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T19:30:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T19:00:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T18:30:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T18:00:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T17:30:00Z,0,0,0,15594.973,14642.121
0,2023-10-28T17:00:00Z,0.186323,0.161634,0.211012,15594.973,14642.121
0,2023-10-28T16:30:00Z,81.9157,79.5938,84.2375,15594.973,14642.121
0,2023-10-28T16:00:00Z,334.087,327.617,340.557,15594.973,14642.121
0,2023-10-28T15:30:00Z,784.418,771.137,797.7,15594.973,14642.122
0,2023-10-28T15:00:00Z,1315.62,1295.56,1335.68,15594.973,14642.122
0,2023-10-28T14:30:00Z,2001.98,1972.95,2031.01,15594.973,14642.122
0,2023-10-28T14:00:00Z,2347.13,2316.33,2377.93,15594.973,14642.122
0,2023-10-28T13:30:00Z,2481.73,2450.81,2512.64,15594.973,14642.122
0,2023-10-28T13:00:00Z,2626.01,2594.99,2657.02,15594.973,14642.122
0,2023-10-28T12:30:00Z,3035.65,2998.09,3073.2,15594.973,14642.122
0,2023-10-28T12:00:00Z,3228.75,3192.4,3265.1,15594.973,14642.122
0,2023-10-28T11:30:00Z,3362.67,3322.96,3402.39,15594.973,14642.122
0,2023-10-28T11:00:00Z,3296.37,3258.13,3334.61,15594.973,14642.122
0,2023-10-28T10:30:00Z,2814.46,2782.3,2846.62,15594.973,14642.122
0,2023-10-28T10:00:00Z,2745.61,2711.42,2779.8,15594.973,14642.122
0,2023-10-28T09:30:00Z,2067.7,2037.36,2098.04,15594.973,14642.122
0,2023-10-28T09:00:00Z,1556.94,1529.43,1584.44,15594.973,14642.122
0,2023-10-28T08:30:00Z,945.001,926.185,963.817,15594.973,14642.122
0,2023-10-28T08:00:00Z,333.623,327.307,339.938,15594.973,14642.122
0,2023-10-28T07:30:00Z,35.9936,35.044,36.9432,15594.973,14642.122
0,2023-10-28T07:00:00Z,4.24434e-06,0,1.12253e-05,15594.973,14642.122
0,2023-10-28T06:30:00Z,0,0,0,15594.973,14642.122
0,2023-10-28T06:00:00Z,0,0,0,15594.973,14642.122
0,2023-10-28T05:30:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T05:00:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T04:30:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T04:00:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T03:30:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T03:00:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T02:30:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T02:00:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T01:30:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T01:00:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T00:30:00Z,0,0,0,15594.973,14642.123
0,2023-10-28T00:00:00Z,0,0,0,15594.973,14642.123
0,2023-10-27T23:30:00Z,0,0,0,15594.973,14642.462
0,2023-10-27T23:00:00Z,0,0,0,15594.973,14642.462
0,2023-10-27T22:30:00Z,0,0,0,15594.973,14642.462
0,2023-10-27T22:00:00Z,0,0,0,15594.973,14642.462
0,2023-10-27T21:30:00Z,0,0,0,15594.973,14642.462
0,2023-10-27T21:00:00Z,0,0,0,15594.973,14642.463
0,2023-10-27T20:30:00Z,0,0,0,15594.973,14642.463
0,2023-10-27T20:00:00Z,0,0,0,15594.973,14642.463
0,2023-10-27T19:30:00Z,0,0,0,15594.973,14642.463
0,2023-10-27T19:00:00Z,0,0,0,15594.973,14642.463
0,2023-10-27T18:30:00Z,0,0,0,15594.973,14642.463
0,2023-10-27T18:00:00Z,0,0,0,15594.973,14642.463
0,2023-10-27T17:30:00Z,0,0,0,15594.973,14642.463
0,2023-10-27T17:00:00Z,2.87596,2.76444,2.98748,15594.973,14642.463
0,2023-10-27T16:30:00Z,202.545,198.747,206.342,15594.973,14642.463
0,2023-10-27T16:00:00Z,883.383,867.707,899.06,15594.973,14642.463
0,2023-10-27T15:30:00Z,1610.88,1585.26,1636.5,15594.973,14642.463
0,2023-10-27T15:00:00Z,2217.41,2182.79,2252.03,15594.973,14642.463
0,2023-10-27T14:30:00Z,2538.14,2498.71,2577.56,15594.973,14642.463
0,2023-10-27T14:00:00Z,2706.5,2666.37,2746.62,15594.973,14642.463
0,2023-10-27T13:30:00Z,2905.22,2863.25,2947.19,15594.973,14642.463
0,2023-10-27T13:00:00Z,2806.19,2766.29,2846.09,15594.973,14642.463
0,2023-10-27T12:30:00Z,3071.52,3030.15,3112.9,15594.973,14642.463
0,2023-10-27T12:00:00Z,3114.06,3068.61,3159.51,15594.973,14642.463
0,2023-10-27T11:30:00Z,2813.84,2772.47,2855.2,15594.973,14642.463
0,2023-10-27T11:00:00Z,2978.39,2935.31,3021.47,15594.973,14642.464
0,2023-10-27T10:30:00Z,2740.56,2698,2783.11,15594.973,14642.464
0,2023-10-27T10:00:00Z,2124.52,2089.3,2159.75,15594.973,14642.464
0,2023-10-27T09:30:00Z,1645.29,1616.75,1673.84,15594.973,14642.464
0,2023-10-27T09:00:00Z,1130.64,1107.55,1153.73,15594.973,14642.464
0,2023-10-27T08:30:00Z,552.794,542.413,563.175,15594.973,14642.464
0,2023-10-27T08:00:00Z,210.957,206.91,215.005,15594.973,14642.464
0,2023-10-27T07:30:00Z,31.8417,30.8123,32.8712,15594.973,14642.464
0,2023-10-27T07:00:00Z,4.12844e-05,7.25393e-06,7.53148e-05,15594.973,14642.464
0,2023-10-27T06:30:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T06:00:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T05:30:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T05:00:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T04:30:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T04:00:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T03:30:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T03:00:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T02:30:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T02:00:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T01:30:00Z,0,0,0,15594.973,14642.464
0,2023-10-27T01:00:00Z,0,0,0,15594.973,14642.465
0,2023-10-27T00:30:00Z,0,0,0,15594.973,14642.465
0,2023-10-27T00:00:00Z,0,0,0,15594.973,14642.465
0,2023-10-26T23:30:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T23:00:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T22:30:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T22:00:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T21:30:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T21:00:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T20:30:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T20:00:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T19:30:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T19:00:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T18:30:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T18:00:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T17:30:00Z,0,0,0,15594.973,14642.804
0,2023-10-26T17:00:00Z,3.50746,3.36943,3.6455,15594.973,14642.805
0,2023-10-26T16:30:00Z,219.616,215.554,223.677,15594.973,14642.805
0,2023-10-26T16:00:00Z,855.122,840.924,869.32,15594.973,14642.805
0,2023-10-26T15:30:00Z,1566.56,1541.6,1591.51,15594.973,14642.805
0,2023-10-26T15:00:00Z,2224.72,2193.03,2256.42,15594.973,14642.805
0,2023-10-26T14:30:00Z,2901.08,2865.96,2936.19,15594.973,14642.805
0,2023-10-26T14:00:00Z,2751.11,2713.27,2788.94,15594.973,14642.805
0,2023-10-26T13:30:00Z,3242.15,3200.25,3284.06,15594.973,14642.805
0,2023-10-26T13:00:00Z,3213.87,3170.44,3257.3,15594.973,14642.805
0,2023-10-26T12:30:00Z,3158.72,3114.24,3203.2,15594.973,14642.805
0,2023-10-26T12:00:00Z,3113.7,3067.29,3160.12,15594.973,14642.805
0,2023-10-26T11:30:00Z,3010.93,2962.56,3059.31,15594.973,14642.805
0,2023-10-26T11:00:00Z,3004.62,2958.21,3051.04,15594.973,14642.805
0,2023-10-26T10:30:00Z,2751.55,2705.48,2797.62,15594.973,14642.805
0,2023-10-26T10:00:00Z,2278.8,2237.96,2319.64,15594.973,14642.805
0,2023-10-26T09:30:00Z,1729.49,1695.1,1763.89,15594.973,14642.805
0,2023-10-26T09:00:00Z,1308.23,1281.21,1335.26,15594.973,14642.805
0,2023-10-26T08:30:00Z,797.338,779.658,815.018,15594.973,14642.805
0,2023-10-26T08:00:00Z,264.114,257.373,270.855,15594.973,14642.805
0,2023-10-26T07:30:00Z,42.0856,40.5999,43.5714,15594.973,14642.805
0,2023-10-26T07:00:00Z,0.00083041,0.000584503,0.00107632,15594.973,14642.805
0,2023-10-26T06:30:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T06:00:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T05:30:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T05:00:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T04:30:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T04:00:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T03:30:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T03:00:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T02:30:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T02:00:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T01:30:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T01:00:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T00:30:00Z,0,0,0,15594.973,14642.806
0,2023-10-26T00:00:00Z,0,0,0,15594.973,14642.806
0,2023-10-25T23:30:00Z,0,0,0,15594.973,14643.145
0,2023-10-25T23:00:00Z,0,0,0,15594.973,14643.145
0,2023-10-25T22:30:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T22:00:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T21:30:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T21:00:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T20:30:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T20:00:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T19:30:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T19:00:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T18:30:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T18:00:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T17:30:00Z,0,0,0,15594.973,14643.146
0,2023-10-25T17:00:00Z,4.3599,4.18888,4.53093,15594.973,14643.146
0,2023-10-25T16:30:00Z,164.041,161.062,167.02,15594.973,14643.146
0,2023-10-25T16:00:00Z,802.935,788.066,817.805,15594.973,14643.146
0,2023-10-25T15:30:00Z,1588.81,1563.59,1614.02,15594.973,14643.146
0,2023-10-25T15:00:00Z,2445.29,2412.79,2477.8,15594.973,14643.146
0,2023-10-25T14:30:00Z,3295.44,3255.35,3335.54,15594.973,14643.146
0,2023-10-25T14:00:00Z,3931.25,3886.48,3976.01,15594.973,14643.146
0,2023-10-25T13:30:00Z,4284.86,4238.19,4331.54,15594.973,14643.146
0,2023-10-25T13:00:00Z,4532.32,4484.57,4580.06,15594.973,14643.146
0,2023-10-25T12:30:00Z,4890.87,4840.78,4940.96,15594.973,14643.147
0,2023-10-25T12:00:00Z,4508.55,4457.91,4559.2,15594.973,14643.147
0,2023-10-25T11:30:00Z,4233.16,4183.3,4283.02,15594.973,14643.147
0,2023-10-25T11:00:00Z,3844.23,3796.64,3891.82,15594.973,14643.147
0,2023-10-25T10:30:00Z,3135.06,3095.09,3175.02,15594.973,14643.147
0,2023-10-25T10:00:00Z,2584.9,2548.6,2621.2,15594.973,14643.147
0,2023-10-25T09:30:00Z,2055.99,2023.26,2088.73,15594.973,14643.147
0,2023-10-25T09:00:00Z,1509.58,1484.48,1534.68,15594.973,14643.147
0,2023-10-25T08:30:00Z,964.748,946.417,983.079,15594.973,14643.147
0,2023-10-25T08:00:00Z,356.302,348.227,364.377,15594.973,14643.147
0,2023-10-25T07:30:00Z,55.998,54.4761,57.52,15594.973,14643.147
0,2023-10-25T07:00:00Z,0.000965678,0.000609165,0.00132219,15594.973,14643.147
0,2023-10-25T06:30:00Z,0,0,0,15594.973,14643.147
0,2023-10-25T06:00:00Z,0,0,0,15594.973,14643.147
0,2023-10-25T05:30:00Z,0,0,0,15594.973,14643.147
0,2023-10-25T05:00:00Z,0,0,0,15594.973,14643.147
0,2023-10-25T04:30:00Z,0,0,0,15594.973,14643.147
0,2023-10-25T04:00:00Z,0,0,0,15594.973,14643.147
0,2023-10-25T03:30:00Z,0,0,0,15594.973,14643.147
0,2023-10-25T03:00:00Z,0,0,0,15594.973,14643.147
0,2023-10-25T02:30:00Z,0,0,0,15594.973,14643.148
0,2023-10-25T02:00:00Z,0,0,0,15594.973,14643.148
0,2023-10-25T01:30:00Z,0,0,0,15594.973,14643.148
0,2023-10-25T01:00:00Z,0,0,0,15594.973,14643.148
0,2023-10-25T00:30:00Z,0,0,0,15594.973,14643.148
0,2023-10-25T00:00:00Z,0,0,0,15594.973,14643.148
0,2023-10-24T23:30:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T23:00:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T22:30:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T22:00:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T21:30:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T21:00:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T20:30:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T20:00:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T19:30:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T19:00:00Z,0,0,0,15594.973,14643.487
0,2023-10-24T18:30:00Z,0,0,0,15594.973,14643.488
0,2023-10-24T18:00:00Z,0,0,0,15594.973,14643.488
0,2023-10-24T17:30:00Z,0,0,0,15594.973,14643.488
0,2023-10-24T17:00:00Z,12.7016,12.3714,13.0318,15594.973,14643.488
0,2023-10-24T16:30:00Z,224.433,219.89,228.976,15594.973,14643.488
0,2023-10-24T16:00:00Z,754.917,741.16,768.674,15594.973,14643.488
0,2023-10-24T15:30:00Z,1568.2,1541.65,1594.74,15594.973,14643.488
0,2023-10-24T15:00:00Z,2085.85,2056.12,2115.58,15594.973,14643.488
0,2023-10-24T14:30:00Z,2597.33,2563.08,2631.58,15594.973,14643.488
0,2023-10-24T14:00:00Z,3306.89,3266.2,3347.58,15594.973,14643.488
0,2023-10-24T13:30:00Z,3662.66,3619.63,3705.69,15594.973,14643.488
0,2023-10-24T13:00:00Z,3852.92,3807.67,3898.17,15594.973,14643.488
0,2023-10-24T12:30:00Z,3699.35,3653.54,3745.16,15594.973,14643.488
0,2023-10-24T12:00:00Z,3732.2,3683.5,3780.9,15594.973,14643.488
0,2023-10-24T11:30:00Z,3724.66,3676.43,3772.89,15594.973,14643.488
0,2023-10-24T11:00:00Z,3269.11,3223.09,3315.13,15594.973,14643.488
0,2023-10-24T10:30:00Z,2867.52,2823.81,2911.23,15594.973,14643.488
0,2023-10-24T10:00:00Z,2272.24,2232.26,2312.23,15594.973,14643.488
0,2023-10-24T09:30:00Z,1715.28,1680.18,1750.38,15594.973,14643.488
0,2023-10-24T09:00:00Z,1131.75,1106.13,1157.37,15594.973,14643.488
0,2023-10-24T08:30:00Z,642.068,625.999,658.136,15594.973,14643.488
0,2023-10-24T08:00:00Z,233.12,226.538,239.701,15594.973,14643.489
0,2023-10-24T07:30:00Z,42.9626,41.3514,44.5739,15594.973,14643.489
0,2023-10-24T07:00:00Z,0.00546087,0.00374584,0.00717589,15594.973,14643.489
0,2023-10-24T06:30:00Z,0,0,0,15594.973,14643.489
0,2023-10-24T06:00:00Z,0,0,0,15594.973,14643.489
0,2023-10-24T05:30:00Z,0,0,0,15594.973,14643.489
0,2023-10-24T05:00:00Z,0,0,0,15594.973,14643.489
0,2023-10-24T04:30:00Z,0,0,0,15594.973,14643.489
0,2023-10-24T04:00:00Z,0,0,0,15594.973,14643.489
0,2023-10-24T03:30:00Z,0,0,0,15594.973,14643.489
0,2023-10-24T03:00:00Z,0,0,0,15594.973,14643.489
0,2023-10-24T02:30:00Z,0,0,0,15594.973,14643.489
